report;sys_time;sim_state;net_op_name;net_op_code;roaming;net_type;call_state;data_state;data_act;data_rx;data_tx;gsm_neighbors;umts_neighbors;lte_neighbors;rssi_strongest;tech;mcc;mnc;lac_tac;node_id;cid;psc_pci;rssi;rsrq;rssnr;slev;gps;accuracy;lat;long;band;arfcn;bts_psc_pci;bts_band;bts_arfcn;site_name;site_lat;site_long;cell_name;azimuth;height;tilt_mech;tilt_el;
106;20210116222834;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002339718;309931783;8;0;1;-80;LTE;405;866;62;8586;48;246;-69;-8;42;4;1;10;20.2623762;85.85695716;850;2539;null;null;null;null;;;null;null;null;null;null;
107;20210116222835;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002377046;309943552;8;0;1;-80;LTE;405;866;62;8586;48;246;-69;-8;42;4;1;10;20.26237614;85.85695715;850;2539;null;null;null;null;;;null;null;null;null;null;
108;20210116222836;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002388742;309953270;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-9;42;4;1;10;20.2623761;85.85695713;850;2539;null;null;null;null;;;null;null;null;null;null;
109;20210116222837;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002415845;309961731;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237608;85.85695712;850;2539;null;null;null;null;;;null;null;null;null;null;
110;20210116222838;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002468176;309966090;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237605;85.85695709;850;2539;null;null;null;null;;;null;null;null;null;null;
111;20210116222839;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002495880;309978752;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-8;104;4;1;10;20.26237603;85.85695706;850;2539;null;null;null;null;;;null;null;null;null;null;
112;20210116222840;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002512653;310000795;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-8;104;4;1;10;20.26237608;85.85695711;850;2539;null;null;null;null;;;null;null;null;null;null;
113;20210116222841;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002532260;310012398;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-8;104;4;1;10;20.2623761;85.85695712;850;2539;null;null;null;null;;;null;null;null;null;null;
114;20210116222842;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002549691;310019915;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;58;4;1;10;20.26237614;85.85695713;850;2539;null;null;null;null;;;null;null;null;null;null;
115;20210116222843;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002555913;310021683;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;58;4;1;10;20.26237615;85.85695714;850;2539;null;null;null;null;;;null;null;null;null;null;
116;20210116222844;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002562362;310030491;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;58;4;1;10;20.26237605;85.8569571;850;2539;null;null;null;null;;;null;null;null;null;null;
117;20210116222845;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002617997;310035545;8;0;1;-79;LTE;405;866;62;8586;48;246;-69;-8;58;4;1;10;20.26237598;85.85695705;850;2539;null;null;null;null;;;null;null;null;null;null;
118;20210116222846;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002656584;310044205;8;0;1;-79;LTE;405;866;62;8586;48;246;-69;-8;182;4;1;10;20.26237593;85.85695699;850;2539;null;null;null;null;;;null;null;null;null;null;
119;20210116222847;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002676677;310081488;8;0;1;-79;LTE;405;866;62;8586;48;246;-69;-8;182;4;1;10;20.2623759;85.85695695;850;2539;null;null;null;null;;;null;null;null;null;null;
120;20210116222848;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002717596;310094469;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;182;4;1;10;20.26237586;85.85695692;850;2539;null;null;null;null;;;null;null;null;null;null;
121;20210116222849;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002749019;310103010;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;182;4;1;10;20.26237583;85.85695689;850;2539;null;null;null;null;;;null;null;null;null;null;
122;20210116222850;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002791143;310119255;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;182;4;1;10;20.26237577;85.85695686;850;2539;null;null;null;null;;;null;null;null;null;null;
123;20210116222851;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002858521;310130839;8;0;1;-79;LTE;405;866;62;8586;48;246;-69;-9;94;4;1;10;20.26237571;85.85695682;850;2539;null;null;null;null;;;null;null;null;null;null;
124;20210116222852;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002893795;310135071;8;0;1;-79;LTE;405;866;62;8586;48;246;-69;-9;94;4;1;10;20.26237569;85.85695685;850;2539;null;null;null;null;;;null;null;null;null;null;
125;20210116222853;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002902881;310136858;8;0;1;-79;LTE;405;866;62;8586;48;246;-69;-9;94;4;1;10;20.26237567;85.8569569;850;2539;null;null;null;null;;;null;null;null;null;null;
126;20210116222854;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002942014;310138556;8;0;1;-81;LTE;405;866;62;8586;48;246;-68;-10;94;4;1;10;20.26237549;85.85695679;850;2539;null;null;null;null;;;null;null;null;null;null;
127;20210116222855;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3002980096;310156234;8;0;1;-81;LTE;405;866;62;8586;48;246;-68;-10;94;4;1;10;20.26237541;85.85695673;850;2539;null;null;null;null;;;null;null;null;null;null;
128;20210116222856;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003035469;310166563;8;0;1;-81;LTE;405;866;62;8586;48;246;-68;-10;94;4;1;11;20.26237535;85.85695671;850;2539;null;null;null;null;;;null;null;null;null;null;
129;20210116222857;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003104632;310175531;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;94;4;1;10;20.26237537;85.8569567;850;2539;null;null;null;null;;;null;null;null;null;null;
130;20210116222858;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003135515;310180205;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;94;4;1;10;20.26237536;85.85695669;850;2539;null;null;null;null;;;null;null;null;null;null;
131;20210116222859;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003141127;310182296;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;94;4;1;10;20.2623753;85.85695669;850;2539;null;null;null;null;;;null;null;null;null;null;
132;20210116222900;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003192266;310184678;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-7;94;4;1;10;20.26237526;85.85695673;850;2539;null;null;null;null;;;null;null;null;null;null;
133;20210116222901;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003246224;310199801;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-7;94;4;1;10;20.26237521;85.85695671;850;2539;null;null;null;null;;;null;null;null;null;null;
134;20210116222902;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003301962;310208599;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-7;94;4;1;10;20.26237515;85.8569567;850;2539;null;null;null;null;;;null;null;null;null;null;
135;20210116222903;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003337444;310217944;8;0;2;-79;LTE;405;866;62;8586;48;246;-67;-9;94;4;1;10;20.26237513;85.85695672;850;2539;null;null;null;null;;;null;null;null;null;null;
136;20210116222904;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003355799;310223000;8;0;2;-79;LTE;405;866;62;8586;48;246;-67;-9;94;4;1;10;20.26237506;85.85695668;850;2539;null;null;null;null;;;null;null;null;null;null;
137;20210116222905;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003435907;310239630;8;0;2;-79;LTE;405;866;62;8586;48;246;-67;-9;94;4;1;10;20.262375;85.85695661;850;2539;null;null;null;null;;;null;null;null;null;null;
138;20210116222906;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003548385;310244926;8;0;1;-79;LTE;405;866;62;8586;48;246;-67;-9;182;4;1;10;20.26237496;85.85695659;850;2539;null;null;null;null;;;null;null;null;null;null;
139;20210116222907;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003558112;310250727;8;0;1;-79;LTE;405;866;62;8586;48;246;-67;-9;182;4;1;10;20.26237492;85.85695654;850;2539;null;null;null;null;;;null;null;null;null;null;
140;20210116222908;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003563790;310252415;8;0;1;-79;LTE;405;866;62;8586;48;246;-67;-9;182;4;1;10;20.26237489;85.85695651;850;2539;null;null;null;null;;;null;null;null;null;null;
141;20210116222909;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003576508;310256707;8;0;1;-81;LTE;405;866;62;8586;48;246;-67;-9;92;4;1;10;20.26237485;85.85695649;850;2539;null;null;null;null;;;null;null;null;null;null;
142;20210116222910;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003590421;310266470;8;0;1;-81;LTE;405;866;62;8586;48;246;-67;-9;92;4;1;9;20.26237484;85.85695645;850;2539;null;null;null;null;;;null;null;null;null;null;
143;20210116222911;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003614207;310271906;8;0;1;-81;LTE;405;866;62;8586;48;246;-67;-9;92;4;1;10;20.26237485;85.85695649;850;2539;null;null;null;null;;;null;null;null;null;null;
144;20210116222912;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003673759;310278801;8;0;1;-78;LTE;405;866;62;8586;48;246;-67;-9;92;4;1;9;20.26237486;85.85695652;850;2539;null;null;null;null;;;null;null;null;null;null;
145;20210116222913;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003717513;310284552;8;0;1;-78;LTE;405;866;62;8586;48;246;-67;-9;92;4;1;9;20.26237486;85.85695655;850;2539;null;null;null;null;;;null;null;null;null;null;
146;20210116222914;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003725916;310289548;8;0;1;-78;LTE;405;866;62;8586;48;246;-67;-9;92;4;1;9;20.26237483;85.85695655;850;2539;null;null;null;null;;;null;null;null;null;null;
147;20210116222915;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003738359;310291076;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-9;92;4;1;9;20.26237479;85.85695653;850;2539;null;null;null;null;;;null;null;null;null;null;
148;20210116222916;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003749401;310292811;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-9;92;4;1;9;20.26237478;85.85695648;850;2539;null;null;null;null;;;null;null;null;null;null;
149;20210116222917;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003762665;310302963;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-9;48;4;1;9;20.2623748;85.85695644;850;2539;null;null;null;null;;;null;null;null;null;null;
150;20210116222918;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003775514;310304428;8;0;1;-79;LTE;405;866;62;8586;48;246;-70;-9;48;4;1;10;20.26237481;85.8569564;850;2539;null;null;null;null;;;null;null;null;null;null;
151;20210116222919;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003781371;310306240;8;0;1;-79;LTE;405;866;62;8586;48;246;-70;-9;48;4;1;10;20.26237478;85.85695638;850;2539;null;null;null;null;;;null;null;null;null;null;
152;20210116222920;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003797762;310314292;8;0;1;-79;LTE;405;866;62;8586;48;246;-70;-9;104;4;1;10;20.26237477;85.85695635;850;2539;null;null;null;null;;;null;null;null;null;null;
153;20210116222921;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003809162;310319730;8;0;1;-80;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237474;85.85695634;850;2539;null;null;null;null;;;null;null;null;null;null;
154;20210116222922;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003832029;310321468;8;0;1;-80;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237476;85.8569563;850;2539;null;null;null;null;;;null;null;null;null;null;
155;20210116222923;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003838121;310323316;8;0;1;-80;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237476;85.85695632;850;2539;null;null;null;null;;;null;null;null;null;null;
156;20210116222924;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003852953;310324712;8;0;1;-78;LTE;405;866;62;8586;48;246;-67;-9;104;4;1;10;20.26237473;85.8569563;850;2539;null;null;null;null;;;null;null;null;null;null;
157;20210116222925;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003860454;310333894;8;0;1;-78;LTE;405;866;62;8586;48;246;-67;-9;104;4;1;10;20.2623747;85.85695631;850;2539;null;null;null;null;;;null;null;null;null;null;
158;20210116222926;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3003983646;310351691;8;0;1;-78;LTE;405;866;62;8586;48;246;-67;-9;104;4;1;10;20.26237467;85.8569563;850;2539;null;null;null;null;;;null;null;null;null;null;
159;20210116222927;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004083797;310358111;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237463;85.85695633;850;2539;null;null;null;null;;;null;null;null;null;null;
160;20210116222928;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004095255;310365337;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237458;85.85695632;850;2539;null;null;null;null;;;null;null;null;null;null;
161;20210116222929;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004104563;310369432;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237455;85.85695625;850;2539;null;null;null;null;;;null;null;null;null;null;
162;20210116222930;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004116531;310377935;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237459;85.85695622;850;2539;null;null;null;null;;;null;null;null;null;null;
163;20210116222931;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004126156;310381723;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237457;85.85695622;850;2539;null;null;null;null;;;null;null;null;null;null;
164;20210116222932;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004140443;310400119;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-9;104;4;1;10;20.26237456;85.85695625;850;2539;null;null;null;null;;;null;null;null;null;null;
165;20210116222933;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004148775;310405526;8;0;1;-79;LTE;405;866;62;8586;48;246;-67;-9;104;4;1;10;20.26237455;85.85695628;850;2539;null;null;null;null;;;null;null;null;null;null;
166;20210116222934;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004152486;310407206;8;0;1;-79;LTE;405;866;62;8586;48;246;-67;-9;104;4;1;10;20.26237456;85.85695631;850;2539;null;null;null;null;;;null;null;null;null;null;
167;20210116222935;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004155712;310408860;8;0;1;-79;LTE;405;866;62;8586;48;246;-67;-9;104;4;1;10;20.26237456;85.85695636;850;2539;null;null;null;null;;;null;null;null;null;null;
168;20210116222936;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004159905;310410620;8;0;1;-81;LTE;405;866;62;8586;48;246;-69;-9;104;4;1;10;20.26237449;85.85695634;850;2539;null;null;null;null;;;null;null;null;null;null;
169;20210116222937;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004163193;310412287;8;0;1;-81;LTE;405;866;62;8586;48;246;-69;-9;104;4;1;10;20.26237442;85.85695632;850;2539;null;null;null;null;;;null;null;null;null;null;
170;20210116222938;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004171341;310424778;8;0;1;-81;LTE;405;866;62;8586;48;246;-69;-9;62;4;1;10;20.2623744;85.85695635;850;2539;null;null;null;null;;;null;null;null;null;null;
171;20210116222939;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004179449;310438348;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237434;85.85695639;850;2539;null;null;null;null;;;null;null;null;null;null;
172;20210116222940;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004183038;310451106;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237429;85.85695642;850;2539;null;null;null;null;;;null;null;null;null;null;
173;20210116222941;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004186510;310456091;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237428;85.85695642;850;2539;null;null;null;null;;;null;null;null;null;null;
174;20210116222942;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004192015;310457851;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237428;85.85695643;850;2539;null;null;null;null;;;null;null;null;null;null;
175;20210116222943;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004195631;310459372;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237429;85.85695639;850;2539;null;null;null;null;;;null;null;null;null;null;
176;20210116222944;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004200903;310468465;8;0;1;-77;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237431;85.85695637;850;2539;null;null;null;null;;;null;null;null;null;null;
177;20210116222945;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004204437;310470041;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237433;85.85695635;850;2539;null;null;null;null;;;null;null;null;null;null;
178;20210116222946;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004207924;310471706;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237433;85.85695635;850;2539;null;null;null;null;;;null;null;null;null;null;
179;20210116222947;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004212065;310493921;8;0;1;-79;LTE;405;866;62;8586;48;246;-68;-10;62;4;1;10;20.26237436;85.85695636;850;2539;null;null;null;null;;;null;null;null;null;null;
180;20210116222948;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004216030;310495581;8;0;1;-77;LTE;405;866;62;8586;48;246;-67;-10;62;4;1;10;20.26237436;85.85695633;850;2539;null;null;null;null;;;null;null;null;null;null;
181;20210116222949;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004219437;310497321;8;0;1;-77;LTE;405;866;62;8586;48;246;-67;-10;62;4;1;10;20.26237438;85.85695634;850;2539;null;null;null;null;;;null;null;null;null;null;
182;20210116222950;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004222875;310504217;8;0;1;-77;LTE;405;866;62;8586;48;246;-67;-10;62;4;1;10;20.26237444;85.85695637;850;2539;null;null;null;null;;;null;null;null;null;null;
183;20210116222951;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004228275;310514459;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-10;62;4;1;10;20.26237446;85.85695641;850;2539;null;null;null;null;;;null;null;null;null;null;
184;20210116222952;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004233318;310516411;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-10;62;4;1;10;20.26237443;85.8569564;850;2539;null;null;null;null;;;null;null;null;null;null;
185;20210116222953;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004244146;310523447;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-10;62;4;1;10;20.26237439;85.85695644;850;2539;null;null;null;null;;;null;null;null;null;null;
186;20210116222954;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004256413;310533791;8;0;2;-80;LTE;405;866;62;8586;48;246;-69;-9;62;4;1;10;20.26237436;85.85695644;850;2539;null;null;null;null;;;null;null;null;null;null;
187;20210116222955;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004262047;310539715;8;0;2;-80;LTE;405;866;62;8586;48;246;-69;-9;62;4;1;10;20.26237437;85.85695644;850;2539;null;null;null;null;;;null;null;null;null;null;
188;20210116222956;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004269617;310542706;8;0;2;-80;LTE;405;866;62;8586;48;246;-69;-9;124;4;1;10;20.26237438;85.85695643;850;2539;null;null;null;null;;;null;null;null;null;null;
189;20210116222957;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004280748;310552798;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;124;4;1;10;20.26237435;85.85695639;850;2539;null;null;null;null;;;null;null;null;null;null;
190;20210116222958;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004287448;310558598;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;124;4;1;10;20.26237435;85.85695634;850;2539;null;null;null;null;;;null;null;null;null;null;
191;20210116222959;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004294899;310561278;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;44;4;1;10;20.26237434;85.85695631;850;2539;null;null;null;null;;;null;null;null;null;null;
192;20210116223000;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004337658;310563898;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;44;4;1;10;20.26237433;85.85695633;850;2539;null;null;null;null;;;null;null;null;null;null;
193;20210116223001;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004388185;310565578;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;44;4;1;10;20.26237435;85.85695634;850;2539;null;null;null;null;;;null;null;null;null;null;
194;20210116223002;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004459262;310571179;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;44;4;1;10;20.26237431;85.85695636;850;2539;null;null;null;null;;;null;null;null;null;null;
195;20210116223003;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004492783;310580821;8;0;2;-78;LTE;405;866;62;8586;48;246;-69;-9;44;4;1;11;20.2623743;85.85695636;850;2539;null;null;null;null;;;null;null;null;null;null;
196;20210116223004;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004507341;310587694;8;0;2;-78;LTE;405;866;62;8586;48;246;-69;-9;44;4;1;10;20.26237429;85.85695634;850;2539;null;null;null;null;;;null;null;null;null;null;
197;20210116223005;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004531548;310606898;8;0;2;-78;LTE;405;866;62;8586;48;246;-69;-9;156;4;1;10;20.26237428;85.85695635;850;2539;null;null;null;null;;;null;null;null;null;null;
198;20210116223006;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004537735;310613578;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;156;4;1;10;20.26237424;85.85695637;850;2539;null;null;null;null;;;null;null;null;null;null;
199;20210116223007;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004557635;310615566;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;156;4;1;10;20.26237425;85.85695639;850;2539;null;null;null;null;;;null;null;null;null;null;
200;20210116223008;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004584998;310628633;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;104;4;1;11;20.26237421;85.85695641;850;2539;null;null;null;null;;;null;null;null;null;null;
201;20210116223009;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004629799;310638594;8;0;2;-78;LTE;405;866;62;8586;48;246;-69;-9;104;4;1;11;20.2623742;85.85695645;850;2539;null;null;null;null;;;null;null;null;null;null;
202;20210116223010;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004635712;310642102;8;0;2;-78;LTE;405;866;62;8586;48;246;-69;-9;104;4;1;10;20.26237414;85.85695646;850;2539;null;null;null;null;;;null;null;null;null;null;
203;20210116223011;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004639894;310647157;8;0;2;-78;LTE;405;866;62;8586;48;246;-69;-9;184;4;1;10;20.26237412;85.85695648;850;2539;null;null;null;null;;;null;null;null;null;null;
204;20210116223012;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004645930;310660425;8;0;2;-76;LTE;405;866;62;8586;48;246;-69;-9;184;4;1;10;20.26237414;85.8569565;850;2539;null;null;null;null;;;null;null;null;null;null;
205;20210116223013;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004652228;310663206;8;0;2;-76;LTE;405;866;62;8586;48;246;-69;-9;184;4;1;10;20.26237411;85.85695649;850;2539;null;null;null;null;;;null;null;null;null;null;
206;20210116223014;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004656680;310666041;8;0;2;-76;LTE;405;866;62;8586;48;246;-69;-9;78;4;1;11;20.26237413;85.85695651;850;2539;null;null;null;null;;;null;null;null;null;null;
207;20210116223015;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004666806;310684948;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;78;4;1;11;20.26237412;85.85695652;850;2539;null;null;null;null;;;null;null;null;null;null;
208;20210116223016;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004688182;310687804;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;78;4;1;11;20.26237413;85.85695653;850;2539;null;null;null;null;;;null;null;null;null;null;
209;20210116223017;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004698641;310691615;8;0;2;-79;LTE;405;866;62;8586;48;246;-69;-9;158;4;1;11;20.26237415;85.85695652;850;2539;null;null;null;null;;;null;null;null;null;null;
210;20210116223018;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004705070;310694735;8;0;2;-79;LTE;405;866;62;8586;48;246;-67;-10;158;4;1;11;20.2623742;85.85695652;850;2539;null;null;null;null;;;null;null;null;null;null;
211;20210116223019;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004731185;310697757;8;0;2;-79;LTE;405;866;62;8586;48;246;-67;-10;158;4;1;11;20.26237426;85.85695655;850;2539;null;null;null;null;;;null;null;null;null;null;
212;20210116223020;READY;airtel;40553;0;LTE;IDLE;CONNECTED;INOUT;3004738355;310699743;8;0;2;-79;LTE;405;866;62;8586;48;246;-67;-10;102;4;1;11;20.26237431;85.85695657;850;2539;null;null;null;null;;;null;null;null;null;null;
